query_id,answer
kP5kZAPwyYRS44Kw,31e55f5f2472f6f1 8d6db183197280cb edd90a3226f4f14d 47a6b6bff7431a6b d015b6e3988192e4 c8d49ce2d488400b feba2fa6abcc8eb0 08d197afe828ce0a 94b3aea1f1a02431 3141343c8f3e9da6 591b80beae361636 ae70d69465e3f925 c8fbb9f3b78ac0dc 80b026ce994dd937 e4eaa0c388584362 369da923adfe943c 6eec155cdb688678 e0aa21a39ebe1213 d296a135c1f14733 06421be968e040a5 ccdbb38f5849dd4a 678860b568b0995a 8ce4a512646af79b 29311e17f3fbb52d bb7144ec10e8584d 20dbf0182cfdb8fe e870060a6adea1c8 f15206e5d1387bcc 194623d284ae830f 38508ba1e61df0fb 030250bbd4fea44a 71001fe53faae840 1a771b73c0b73ffe e490ee16e4f8cfcc 16390df1bfacdd28 abc0dce1796b9c90 f2e444cecf54be2a 64550d71ef1334db 5f8c2b49a55f4e43 3c2cfbb3fb84ac6a 4ae5e2aef335e05e 9a1dc62e04a679eb 28ce9b6d979db6d8 30b596c6f3f38190 5405b553751ef903 afe3d5e4237a924a 838d81bea8db561a da0fe2484c155ed1 af7626e38d3063a3 a4738d791e9c7285
v7baIFezIUWZ5Swk,d4a1e22cb6ff105a b62e78bf9ee5815f 4166468aeebd1c67 329fe4e7d898b133 819d9dd54a14840b f9e14d5a8378d344 e599df7df6a956f7 60ab8510e52ba1b4 66996c7eb2418849 1f078a8f6a10f7c4 1344f223032ea5be 801f92a449ec75e8 2e73f1ca6ac921c6 53ba72eb339a9a79 57324cf73ef1b3dc b11f9808938e064c 4a0b85ba8f088513 826aec2006a0167c 8419e3bbc0bf1cc0 97bb8d1332092793 2347c22b0da1a133 f0e84a21d69ff4e4 9e2773f7a2b66094 fe6dec81adc7198c de6dd95bafb2720e 5a190af65a923a14 767d27748c231974 eb12801750f78e93 cc35bcb2fb2b6a26 da8e50dbc2fa8f23 de4470f8edeb3df6 02823b6a6beb4e23 af1f601872bdb470 00649c71562a3309 f598097e06fa374f 597618a398d0bc05 721ab7c0b19ca47e 8330ead739f30321 fe4194aea7e159a2 4f3f05a633acc383 45d20b3b2924a672 5e074f9a8c087ba9 c9be8a4d683fd501 c79fd3f756611d9f 1b18f66bb29d6595 bfb4797eb2c77da1 0a97de05b3f1f025 06fe06e0d331dce1 5404238daca65a2b 3b967e5da21c5dd1
j9hounTt6oegBaUz,bc194c0346996bc0 e14516720bfaa069 1eb5099945454f2e 7105bdfc86b53e7f 61e795558dbc3e36 2a0562ed43159c4f 5fa47a692ba3b85e 248bfe151fa99272 ed12fae206cf14cd 6e55eccd252625e5 2d3afade5b2723b2 416f10dd348e15f5 f88fe26835cabeee f31531c1408d2f3d 172e18d6d332f868 9ba76025c3bb3e90 57c57562e7184628 95c34924a866a9c0 3c370640868d0212 796d730bff213607 67270ef578614c5a 055a7d1bed7133b3 beee69047ab1e8a2 0d500f241526db21 01b6da933551c07e 08f8bf5745c14665 1f757a565c112441 6da1fd3a16a78dda 6d970596da3e6f3c 046116f5d9935082 52ba7d4768f4c1b6 65b758b17aaa512a 451620c16fa7b141 0b0549a1599007e2 b4fc85dc6749760b 327083b75b15b960 244b8d97823f7221 ba20556fd28417e2 305d7ae35e347a07 1d27b93257b42624 317df3cc1b8444b4 b24057ca47212d82 75bdf5eb55887c87 49a898185d3a5c50 da552dcaef58528e 4c78d06dafa326eb 161d6bb3fec32e97 8bbbcf31d4bc5eac f7a918584c9311c0 817b321c176a54d9
j8QOLa0XdGTUgkvK,7ecba3e810622303 4007b5f9f55d05d9 934e8902aece8ea9 ef1be0bf075f36bd 867ca661db1ef8ab 6249a5d4403fb2f1 4a220eda1dace957 676e3bf036b84898 a4632bd371a190c8 ca3e8b0c7c15c5f2 26d169baf2022de7 6ca074c684d18f83 e4399d7461e99e73 7d96398b9a9c713e c01cc588e5e40d0c b84996d3bc24f6a0 1b3822a6d1b48018 896a1bcf3b4cf98e 77778ac0644ff4ca c2347163d3982b7b 6599db11e5864ce5 6b1f2895c3fff999 adddaf473c0c18f0 d7adbd0f5b3b8c7a 9db6a57e83283ce3 e5976004d6a7b9ce b1f3c43562e45bb4 e1968c7b56fb3e5c 8aa8b82c86be0619 5f4cbb52589dbf4c 657826114d99a5ec a4964de59b70a754 f317c2a2313c971d a0397db37ce4324f af762fd78a2841b3 bea6853aaf25aa9f 56a94d6643fea0b7 16be58f4ef425bac a62a3c45f68f35b2 ff2907bc8f50feff 13d37987145cc11a 0f2acccc3fbb203b b9884f3a73bfb9f9 e8302732597bf93a f1c55be8d45cca98 5263d855dae751ac 8a10adaee0b7d22a 77211cc11d96b034 d733e9b79478026c 9d195e375bf9e9bc
DYyORpBiiBNDbyrp,33f8d361a92bdcde f4e8903d7689e222 fa4ba2c2cf71b0b1 6fc4db453f873556 bbfd9a8c71d3bd2b 2d73dacac243ce62 255fbeaf526a1cc1 6042fecdd7753112 a1df0525799ab4b5 4494aa11cbdc2d65 14d535285758af89 603623b4bd9e8f6c b92ee8f432cec2d1 d722bcda1a555091 9515d1e1ecdac72c 355392014208b7bf e5a240b2eaca4e11 acc6e16fea8628b0 bee602308dd4d4b3 4332513c8fe7e1c9 73ba3172bc67d2dd cf0b70d14b674f8b fa01652ca5f57d0f 198c47117b3869da deb58d7ad8c27d06 82ddaf2c54ef884a 94c5ec723ea5418f 4f96718256e225e4 56157887d3ddab2a 6047e1566a959d3a d7ad9f91504e4d02 f077edb575e5d7a5 1308d41ffd1cc3a6 3b5ada3ffcacbbf3 6dfa83ed47d5bd10 500f27848ff77d33 f78d7058e1d906eb c04be97528001251 0a32e88bbfb35c29 638349a35daca252 d01e14d2ffd4ddba 585d85c2bbec8c0a 95571e85156ba0fe d4ebb123b83921c3 fe7d3dc9d1481dde 17db38985c6f9ca2 5d04c825c8deb923 9be196dd1a9bbb10 1018fd04b3ee5138 4c5de54dcb9ddd51
MHWCoRaiLc2RcruH,7ac0e28385b43b83 e3c6ea11ba50f858 9dc970f91feb0dbd 3b5c6de6c8b7cd4d 0cc13c74b16c94e8 1ffe475ca5a955d5 df0ab43807e3eca7 7a59cc9e6dab2eae 0c56bebee9b59e4c f340e9d4a7e4fe50 558579a8d2f47c9b 133e016a2315d226 2f6e3a13c51ebeb9 19286e781abebb65 599ec13b55286d6f 4136575b9762cab1 f872d6a8126cd626 219b95761ff64870 4acd7dbb888f6a9e 075cba772dd8c069 1dd53e45135ec278 9665abe3f9b90791 3672db8f8698fa3e e20b34a9bfe9e966 b1f2d4f25286d98a 37c0608fc70ddd10 16fce81ebe4815b1 67fe28e8ef9eb03f 5b3b7166f53d3036 e412f74604f22589 7c40deaa390d8439 cd9e65810a32fee3 77b3a87b3fde0174 a85a0f2ee27260af d921601f510183f5 41c522b37a3e09e9 4bb76d55fbb76a3c e8d9354d5fb3dfe6 571e4fc760fb632c a9a2eb82db0283a9 ba8261c8145c4e5e 8bd08590a50ae7ea b06317bbee3b4907 c2b1a262b5812528 7836160c3dbe9515 4df0c007d4d16cbe 72d9a003eb8398fc aee18c98b0a072d1 24b3d91bca8f66fe 4ea74b27fd2f821d
Lkxndob9du6uLoW7,94c1b560fb11f757 6a10b66fd9a801e8 5868c392923409d4 117816fdf83315c8 f75c154a6841ff99 002033ab6a25423d 1d04eef8a64277b6 4d3037f6b73784ea 57d37c7e234efbd1 09979e2f84ff452d 7b9c01817f3600d1 18c030bbafeee40d 3d35b885d15b6949 076daae3fffa4d17 5ff12d62d3eb01a9 04a6c38ad105bdb6 80ca2c58d925f8b9 27ee9f16c6e14173 64f2119a19a33b13 b7cab53d6c424712 47733b2b3a985bd5 12020ec6252dde8c bb92ad2cb885424d 9a79d5511abb4937 8a7b6409dae40331 734b1199484bb93b a32f56299f2ffcdf 21c7258919a98c72 d76ae73c7aace08b 0219d12e0c9cf062 b26f87b838d5d23d 5328c389346869ce 8044c0be0752357f ad0573ce99690ab3 e69c950f79609b54 d44f136aa4cbe9f0 38f3190a3ed55047 dc48dd735f31f2a8 8768aa58a82d9d75 380a7ae8e50b1abb 78be9ea4478b43cd 827456f1302bf798 2e0869e7f8b309c8 be9acf612b8d7be7 415dbeb316a9013e 489eca0557a4805b b2d1c7acc66085c7 7fcd3a52c229b489 e7fb2693c67abb2a 378db2d5a9cf0d08
B5AvmYLLZ1gQuf4j,db91d78292db3586 7c0548c72e637218 4e54556076a51c92 e954fbeb63f6e4a4 e99c16be8cc33e0f 0a09db270443dc5d 630796a0681d30e6 1a8f0ee539a97a23 95bcf15ad2abf8ec 7f8bd5d0703f8024 4a0f60750671c064 7fda9a44f4e02989 3c9e8a17d4a47d34 36b6175f5f6e5fe5 33de5fd27394356a 1bdfdad2e83ee574 305c1ee65a1db968 ee9a6d3c16be5bfa ececd0fe35ea744e 8126e03381b6e438 faf6772de6df3508 120f534762c556e9 555937a22146e1f5 2575cfdd63b5ca14 3e938b9eb876730b 98f19d9758c67273 419cf8030e3179ff c02dbd93e4375ecd af22e9e58772c925 570148f5f1b8aded 49eded4d8c1aa57a 663b9a97ed258561 e03bec445291abd2 b18b7572a8a0de21 4c7cedd26ce1008f a8ffa422222e0344 486d1f4e02dc0c58 3bd35996f7b6c81c e43b713907036bad 8be1c0be8857ee72 c0a8394a7430af53 791cbb5356705d4a d48b8ff6cfc28293 9151d794deeae5aa 853df9d55b4e7c16 e8e90b1c7c89e629 f5e87c947e922a2e a46e3440e148bbd1 ffdd15c75f8438b3 9e6f4e5bbf1481f2
E9IT4QyTqpQnKPkz,bb9520756d4158de 4eea88b1966f7a0f a59b32f0ba4ab52b e03a7e4d4e7a017a 9b6e418d9800846c 78a579afe92d2119 0af2500f948b204a eb3956f64d9aee86 a565106d74ea2feb 7dbd810c43887555 99aab933592076d5 0aedf872ce3e17c6 deab2ec4692aff92 ccff12868a4a281d 1abcf9f639d809b5 93c590a715eedc27 589c009d9bccfd65 7c783064553fbde4 e518fe35a32d9ce8 2182009e6ce491ab 707bfb1844f172e9 9feeb2a23b428776 11bf450b59938383 348178a2cffd54c2 89e1830d71727fd0 08245bda1d8e0914 6f724ed8105f3035 0cffce16a92fb91f 2438ac9f2369f950 21aad06c11f938d7 ce71920b550657fc 0dd6fb8cce5fb047 a430aa592b5312c2 5393a80c891bd055 8e130a06219066dc 7b67d2957c332554 bedb7588ec26b6b7 f6195879341c038e 3b4833fb845b4039 09994d4106d0f71f 9bfb7d563e54a38d e45613f823d4d866 10dd8ffe372932dd deb4130f3bb5b9d9 50b761d313ecfda4 9ca3ab29bd767a31 31f8c9a7fb4fadc2 6e2c1d8da3505dc7 ff69532f9593167b 57f40b5a2ed4720f
wUysemRu9tPKANji,70bd54cc26fac11d f3f277ba3684a082 135824a081d82316 7c1b1e0ca7b1a35a 3e3ab6ff9123c0e5 0522285770230ab6 b9cbd1719b8e9745 82148b6ee35d96fe fc50c8b46fe9959a 2bd2e429fe722261 667ae7b62c9fb9c3 80268f5a705e659c 950e808123bf0a87 a73f5376b6f96245 ea08ec277a41e8e3 55c3fe402319f6c1 e5a7d61ffa1c1c08 aef83042edd582de d2def3a9d78bf8c3 f8dadc96df2167c3 2537fe6d524cf962 ec5b3b62e5218593 75f353e758c9cf56 0f5274b4c27af461 f0e0ce99bf127973 4a32a4ec217ec0bd 6cf849774dbf0af0 56b00cb201f67e5e 46722b08444fd17f 6565eac3155ce206 3b58760e8b3381db c1715d0d5f232848 dd3a56fc9445800d 4ca973fff0f5dbc7 67bc8f1502061e0f f1696922b7acdb4e 332ba04e1d3969cd f00074b2b6d2466b 062eb025397f5faf 9d237d2d2c4ef460 108a6f22ded25d57 8213ca81f8d88e67 f9297060ca51dfc6 9873bcb23a56d3e0 7f9c6005f5f10c88 ae490ef195130436 f46cf9e2bc8a0540 9bd665efab8d62eb 21b6eace7258c45f 1c600c5904dd0623
HcKi8OfhdLQ9ZNaF,db37e3ebc51eb995 c7fcddb3c50fe5d1 4eef77a39a47c1a6 f64c6acd54dafb12 dc3a3c10a5b53bb6 25e35a707489a047 e29c32c06b9e0f6e 8d52822727a8f51f fa1bf7ca6ec0ce1e 96d47ecd3ac5db93 0bb85397cec4b608 62aaaf54e159e3f1 fb66a61779ac125d cec13ba2c265fa3a 4c5e0865cc7cf9d9 43d3d950271ec3db f2f17692d21dea25 bc22a193727eab1a 7b18e762b6637c74 13b5e4544c8ff620 7beee4c90aa3d7f3 3c4313f4f657a56f e3d3afa793516301 e12126339c0fadfc 110d6e745359c999 11cec07d52ef629d 0e7f0a909828454f 975766ea47ca63df d7abaecbc1d06a29 d07686755ca2327e fda091a516d1d1d4 7ba13b949956b894 af6246ed1df0b074 f16b824a9b827045 32b15ad296682ca6 f9ad9524426f70aa 22a82840fec67be1 3e2e25ad49d4c390 b4813d4ad14a2e8b d3be6b2bd1e4c4af 9c599312c3b39e87 f99ddbb0d0f12632 21b1c1d3299f3a2c f6b7019a36aec178 2b2745cc50060505 823b338318493ef9 ca4d5b9089a5a900 2991b2f61a9508a3 f2c0897f34cef225 af73457a76cf396c
nbLo3FwmNkqTistv,9d475c898e2b98d1 b920cbca81d38d50 57d69f3e2257ce98 55604b87b25f88fd bbf2169d6a390e91 50d592515198c822 452b3023c3e3f1cc a9b633e781e640e1 37d1e10c7067c80f d57e6b2fa64cbbd7 4d2d7bba1c3b0285 1d0dcb10acfef086 7e8edf9ad120dceb 6452b8bcea355a59 ad50b401403f8a1c 8d086d977f91de3f 71c6b14e5bea1408 2fe77371f6549f5b 0a9f8314b76ed147 2e14476caf08f640 acd406695be4c2d3 4422e6f817479bb5 c7def12d48bc56dc b15a4ad364064c7f 91ca6703848ec6dd 9211dee600d144ab 9ec486af682e9b0d 628d48658e2a1fa8 f50945478e0c05cc 3ccf12f73dcbdddd 2dde91728f2423aa f5cbdcdfa4cf569b 039a57db98e03048 499c2848ba319dc2 2912ece159dcb9b3 29b4199a2909c9a0 8435a79a3d99eddb bff6dea1398aeadd 9d05aa9dea6d865c 2980f8e723018366 b0daa7e5e80a0454 c4c56cad0dafa9a1 d7cbd14673335310 264365eb221273ea 9dceb9c1f67575ef 9398fa3f26aa5a8a 0861a977fb47e1c8 d04620de09d579c3 7d3e91683ccac6cb b5c19b71f6e081bd
uDfWPtqCpU5atQXR,1d43d46863b12785 93dd70f554746717 3f27f175a64b9dfa 4e7ee51b7276a0a9 f1d438d14601d3c8 13c0b4ad84ec77a4 2b00196663fa269e 0cc437ffb4810c22 38aaebc73d80769e 68d7381bd280094b a9105f696848dacd e5dccd434fb3d624 2ccdd7e247c6dca3 4821ff3b0d0042d3 fc0a572bbe946850 a27cad78ee645df1 0ea43d53eadc2c7c 3e9846a4ea8f96b5 1b3f19dd909a9a69 1d84a86c342bb53e 64717121be7f0064 2f2a51691d5fdce1 2e17ef09bf7a9a48 59be9f734344fb60 1d16a720c3ee8659 500739b3c78e608f 8702dd6ee0307379 f2a8b283b43ced24 e8302732597bf93a efd83c8a35623461 ca6dc36a294f7af9 2f223a821839535e 2703a3942fb5e1c7 9dc342290c863ce6 eca6dbece10ed2c5 ab227d29dfa95c0e 630e63b30b886a0d 656f2c06409b48d0 22ef9872d022c0be b26929f5a4e5600b fb3f27fe23366a8b d224112d8659e7a9 e4f26ba7feb5bfd3 f1c55be8d45cca98 a7f16e33e9a4b31d 18ecdebbb633f5eb e1968c7b56fb3e5c de5274432be8c185 8bd5c889bcd61e2c a2f1e39e4f1c39b1
ijOwqoQRt4yRVGRB,24d58a53dc14f7e8 934ee726fa9f0a6b 7208e71f602e21cd 6163abacd8bdb693 93c029b954070cef 38da54846126c0ac 469d248d144e8c6f 9a1dc62e04a679eb af3b3cb3e58d15db 9d21a4bfe746a141 0b8f3ba38d81650b 446b9fbbe961410b 4943d7c2d7c7b7a0 db6210b7d1b50ddd 63f9cdd710ad69e8 821d1a901673f019 377dc740b75811cd 9609587080ee97ac ce8747b63c300723 e36d66c131d2d9d0 0f509b9cb33bc47d 0e6f03e7c6e4ba18 60cdac997d4a7183 e93fa54f994b618a d33b4c8eb97b0167 3e548ffa85077ab3 159b0993ece8fa71 7d3df0f354030e7c 49e3ef7fd5c56750 1a3066b1cb01dbd6 d8f55f0d2550d55e 3c1f23c6229cca43 4e9692eb3f109385 d8b17aa220948c1b 7f8344424aee1263 ca31f797cdb4b65f ee2ded86cab596c0 e7834ebf1bc400b3 5627ef20946195a3 d1ed8c8b786b43b6 21dcc58bc0996001 ef9524019e6bccc8 7e5817cd367ad75e 71daf41516e25f4e 20115940b89fdfbd d95b3e697128d54e 149fe22065fdabf4 8987856686744e50 b4ba76b1b677b23f de12b36c9f9ad073
y74GEPlj6mHE7JNN,5921119017b42dc1 31ca78cdae23834a a81416365e1312e9 2e055e6d5b859db5 484b3296ab5aaac7 7292f12f49264d0e 655d75398668b643 ddc58dac0435e4d3 8f5f62d0d1c4583c e529a92448b5c9e5 29d3101f2d4f6262 da62ea83e5d5a4f2 a933c4c5eca98665 a2b3661ea3a6680d 1cf6df97d22abef6 91b68282c0060d30 14dbc8bdb03b8815 d262813fe769ea9d 4d2b257439551f96 23e1152a42ebb8e7 7f50df2934999c65 2971fe82fcb37261 188e75fe64cd7184 9dea67f8ce480b6c 979bd90b82aef025 18db191651a05749 301daa4177952031 13c2f5b05103bcbb e02b0142716e7638 adbd1593acd9fa6f 5b8b1b84a7bf460e db4e58f570f9171f b4e2d8453293914f 07c19b7770884bab 97a46a050c5dc1b0 c42485889bcd4b5d b22061dec16a9757 716840dc2415a183 929102456833a384 792d43b3e3a4c97f 39c313ac9bbef8aa 135d74ac06619563 03d19c3bc2d6c0f7 35aa2e70bf1d65a6 181f7920fd943c4b 72ac8837f9ecd896 aaf2e1cf96220e75 5f2bb9ad9fa677a9 5fd6466be0a19f6d 856e24ee93a130ca
rFhR8bvEFooINw9e,7b1deab27bd29379 d5492cfa14bc9c4a 0b61df141170bcae 95077b1ab8a6befc 3dd601af2444296d c579626011ffdf7a 576bf0bbdc1baecc 7a8ce72e8bb446d0 7cdb09b1c5f9c490 42993f66d9944b63 950c6376fb3709bc da01e7263ea8b443 8f02bd1d8a896039 a1a3f2ff7fb4d12d 6ede3c9338927c1b 10b43cb00b3aa177 5710cec279080227 3c6f00270deddb2b 66d74a05bb51643e 746fd06162342af1 eae806486976586e 5329dd640c9bae3b bddbc34e1267e107 dc6b96e16dbfafdf 3dd5f7dbeb3fa3f3 802382fa0a1a406b 01032c4a004d88c3 2f99509b9674e4d2 c48e0b2f1351e845 99144dde3fd248f2 5060552cad974f02 26d9288cea53bf0d 0c9c9f14cb2d8a1d 1d7630e2059132d7 31fa2c8083f07685 eca9d567e0af2e21 84b505aeb37ca20e e0282aed4f05eae1 3cd41d12b847cfa3 dd77ebfb214fcb39 ec5eedd237e56e9c fab8e399fa492534 403416871721f304 97ba95ba69391543 7ca649e7a5d81754 a3509a4658f93ee6 29112e4b6227cb7c ed4f9f56925d9d79 fa333dfdace8371f 08179906bde5885d
uYAONHswTbcwbtaL,65a5bb1b0d015976 4bf2449b84fb95f2 112d80e07b582068 71901211e6f95fb4 79a02641fd7c710f b2fff0e273bb640a 51ef2c37cb581312 c46cb82ce8c6b5ec 4549f5e25fcf1c26 3be4d40307c5d844 beb17ff8c248ec35 e8da0c32e85602fb 8e9912d07b40c15c e5e07204a6630aae 98a277a163b66f00 b238d91aecd50b0d 48bef95a0b4d7840 047d76662925b21f 0d69a90af3f9aa27 3a37bf29597e01cd a4063257d6ec9f93 008e1154756d5034 a900636006c26a28 6baca683b76408a9 1f7c2b23cd8b24f5 b3da48d36a74a548 e7ec88093dd9170d ce7a6f067044023c 53799a8bda5ac909 e85e76fb42d16a0d 9c170b7d1181c495 a3bcc7217a1e65a0 1f93f4b7fa4e85ce 5fd6537c0338ace2 9e1c14dcd7c456bb 148f7ca45530f0e6 4b5a3d6a23985e4a 6fce95a03f3388a6 7f3aa96e0c35fceb f01b935a2fc0d609 500d77fcd86498c7 9109f1301e3170ef 08dbdef486afe268 a8b02f95714e55ee 1819f20f2b59dc48 25a60d09abd0e4ba 29d8c05510cc6855 cd030572a87c0a44 4b4f60a8554d348b 4f6a0127c6554b2c
No88Zf2Z41C3fyrz,e6f83d79c28cc989 8476af794a86ee65 debc3f3748e7bdff a6642b8de026b5c8 6ebf5d192589706c 059b76b49d0831ba 691312fa14de9998 db537da564be4e9e 502f8e5606d578f6 2ea2f0c0451e6b3c 5e20b6e3667709a7 65737b260b8dc241 eb544a228f5c50b2 790e7d67fc805eb8 d1a47501b7623cb3 1e470d8232467286 1672aafb004ea642 f4ba5fbef9dd2d13 d72fb40703dc4374 7998774173736d13 2f3751f717b6843b ece1609925952f6f 8e513ce4f5cf4fc0 94e397892b9c2865 2cd73bd99ae37df2 4ea1bfa851d414a3 270f888acc2e0b22 9329bffc947e35c1 02a93cf6e183d784 3d0f1cc2d4ea9532 caa07018c77baa1c 55e898286e247591 2ba3d09e41606892 619fe93444728f5c bfb9693b1abc5ae6 55ba83080168c76f 3c3629b281b14a40 fc1f36de879a64d4 6110f87e24fd38d6 da3dd985d0877e92 88f0252ffefe13d8 0dca79f7c2176475 cc1807018511006a 2516aca4736ee897 151416cca016b479 9580359fb6bd88fb d94b8b15fcf39c3c 27254eea0c3aad01 f9548528e3d44106 51d6465b66f95053
gsT2ngtrpFHVlBuY,1e9b069f342b9f77 df25364b1611f903 44d055aa287eb7f7 c8aff45014f4ecb1 623fa5d1a5f36778 72173f15c35c407b 72d4ea9c3b78c4d3 9884812d9dd6ca9f dd6fc5d2e2da6300 bd64d7f2e1d55d89 8280d3b8fd6c5651 6664e1b743d2b5bd bb5ce15308efd793 48589033bfb7b05e c9a3e13220bdb877 87f601927ab7b9b1 026855884a67d24a e3a4b7ee47ec662f 2e73693ac11923cf 7218ab62bddd103c a37976f5b5b2efa1 e52c96a433d52d4d ca3bec750e845c4b 59d4e55116e20a3e a92c1338610a8aeb 9edb6f564eb750b6 4d5ce5f9edd70dbe 2c6c3b5f0af02f65 6072a9b774bcd389 4ddd1fb98b8fdc04 ad8cf354ec577f36 16d6443049eae5ee 3f32c56590548ec9 cc62a862d9cb1ef6 5eb0d99dd2a8b597 9cbdcca42d463277 f500b65a0710ae08 fc2cecafb7d978a9 e78ada3afff77a3e 27c49d45946de6d8 8fe1b0662bb52a2c 6011f49bd163c661 ee0d0ad26e271af8 df26224dacc82781 5da080df6c34c84c 4fe88aed45f258d9 d168f9f606533427 3240b517ff70c7ee 352802592c0b75fe 69ae2b185e9a74ce
oLxJxG5w23QHGyRs,1a7f41198d29b14b 8eba44a6338caa6a 5b377558be067bee 94eb73c5a2c36cf4 8fa903200627fa2c 4b299a1998b9bcc8 a0ef5c11370c3768 e10577356146daf5 294fa2cad271506c efc830425ac2285b c3c81d6705bd4585 e9f67688e3576a1b 826f55e228e5493d 3b63456979a88087 6bee3c53ebeaa2e7 10679cf2e82ff792 899b798d0dee3415 236b606c74641078 8c177f1c7d5f2fb6 dc732b9f8abcd8cc 5e019b853457e042 0b630d40f8a864fb b2fa04aec469d406 34aecae20eb62e5c fde5536532b5f457 720ca1a268db0652 dddb31b9489b688b 6b18c9586c4b69c7 5f361a77a5fdad59 1a5c069301bf7a00 16b8c19cd8ed3b84 a0e9863ffd4d6a98 f2c9edddfc64d490 944da8347d782a15 c146204ee86cf470 dec9ac6f3f6f19ba a599ec2c2e126e64 d0183017982821f2 1453ef265da9b0a5 118413953ee82d44 2909144c9f706a84 b013b46003b2a683 ebca998f6016e4b3 835498e768a5716a 5ab2cb6ed8a7b791 bacb9f4f058bf4ea a6087e0e6ef53742 dc4a49f63e46ddc8 96d375ca3fa69b8f bc0b3b54d2e092ab
CM0w382BKbFKJEPT,471cc76f26c9a933 2ed43ce1ec590ad8 6e91044e9dbde5c8 6a43b005294daa79 1313af20f939b7a9 44ce783873232a56 19e8df9eddb4c6da be274c20f2b55c37 88f88d97cad31f83 ccbedd895f400952 3f5542f3fb365be2 d6cf95628803d600 a537220db86d5945 834a64f27206bf03 ee36e1bdb4e8ad7b 7304eb791a214192 28347fa8109c7fba fd3e18f3251fc636 3c428efd4c228748 49be01ec909e2825 68fae951cba87ae7 921841f977d51c2f e97674360fcd2b53 72972e799428c459 5b10df7b10848a1c 33c43fc8b6327c91 6f8e6c54b04fed2c 1d53a8e3f7a4e006 f1721b287b0842f5 cdaf3095c1015209 0fa780c6e671344c c96f2db442e5da25 ed4e5ed5f86a2b9b a673f4667160918f 76d3ced0b12304cb 8854d9822c68ad67 9f606d43507bf556 231b2ab640d79611 3c95d9096e67108d b73d06b1e9f7fa69 a8a6f1e7f3605401 7503f34169813688 26fbbd0d8fde8190 2ed8982b7deaa2c6 5e1ff49034ba9980 b4ef6afb68521186 d58c2bac234fce4b cd5ab90aa180a3e1 41e5963a8cd759b5 4ac4a9ef3f4e2a42
Z01CjWOHd89z6kv5,488e2bda19b8b6b4 2433fe1ced0935e1 703172a562cf6843 3e3c686fc99d0864 739fd36cb5fe6672 e56222d4615d5984 cf8a0f7645445c97 95e4e9c900b31d0d 589b6ff6ab09eb87 11f66f602881cd52 f63a025d8b546325 8e419bbe810e5723 56e82548503c31c8 bcdd27c520ab251d 87c514ca5c8de9be 7ff89c291b87c48f 20d5dd07639f1185 e92d01ef34e35db4 6b2a9c214df61007 d9b4d5f5467354f4 039824522c8a513c 0c032d50d9a76e9d f9230ab8831e9fa9 c8525387257f5ada e786df350fbcf540 04c4813937ba5b06 a1f2fe2e2932e1cf 7da00a8a4ab0e827 06603d1562baf342 900c431b326c6080 d806fe298045063a 12c1343c35ed18bb 960b38b446e41be4 2159995b203804bf 4664dd8353222f1a c3fbdb8dda4cf97f c68d327a7a2faf2a e37428b559f08ca9 510663716fa0e43d bd9a8d71933f2464 9e0515250505bc92 d1cd339f3b1840c6 a72904bfaad0a109 c314beb1efc4b66f 7b2ce2d52fa71e7f 72ac5d45fd356e07 e72c75987d1750e0 31a0860ab8da53be 9a5bdc405971c093 2fb313cf0fc907d6
F1ou9EXF2owMkSeI,4ffc4bc74e967f62 b93e18e4561c9d5d dfc7b668f81e7a0d 859da527bbecdf89 bd683f31f9b21e61 149b9da8c0971fb2 60e10a5657cfe5b4 5eb0d99dd2a8b597 0d13edead9299749 ea163468075946eb cdf3bbbcd983ed69 26d3d695ec17872f 35cbf34967ea754f 6982864308c23b81 0cbff2567445b5f7 e2cbc2a3dc71f418 199da411d8418d16 837a5d2d0d30f226 7f5d02e6c09c7dd7 f4a7e978990459d2 0f0770270d9648c9 336b5eef30231d7d 3cf13cfef89cca5d 65570694cb116069 9c76c1e450e2fc2c 5aa676f3963e7296 8326c6c35b90b1a8 84f54f2605b3a6ea a0f61db802f79e90 885ee6a04ccc242b b5c19b71f6e081bd 8e365f62be38c2b0 bd7ee1a971c5bc3b 487895da30cfef05 d35006fbb232c54e f500b65a0710ae08 165c033f3162d073 0265e156cf9f5d33 98f5306f41cc64a3 875fda6097faee3c 14ea833d9892d5ea 86449c58e2e76fb6 588bfa5fce5e76fc a0c1ca24b6bec3ef 0b72d6fa4e0afb14 f27276d4c38c146e 3fd9d87a3c31d538 20c8e30e90b1e7f1 c0a775a775a531d2 12cecde919f2e022
