query_id,answer
srUtADqxC06SK80V,e3e3c0798ce45d3a caa223449cb8bca3 1739fc872d978230 9b80df9051ab78b2 8fd01c648182746e 63f4f7c1720041b3 8b3a109b0c420407 c58f89ebdeeb7e0b 7970f086cb009cf4 1e1f93685ce756ca b01cdc272459de99 5fea3db5bc93a441 1f31c2aa188254bf 613afdc370fbb5a4 b3bb895e1c2b7485 1f9141b333c24b62 2e3b5cdf28e4dae2 b49cb453a84accc7 b2b32be4de75b57a 0a0b2da46acda063 91bff87baf86f98f 62e4a5b5d68e2344 575bb0d18bf2fc10 ae246e5116778aa0 93ebd4c715179f72 91c5beda3d7d2679 5436126e167ce974 fe93e86660a115c5 ffb72cb0527da09e dc5fb0f693203cb4 3c1d64b94f615e6c c016cce1041e80eb 6cc7f89ef528fb1f e02598f1ac3e5852 54fdd74636d3b047 5e56c8012b1e551d e823c04b04786ab1 1df228f0f2d8a5af 44a4dffa10a64a7e 0d29cc95ff3ff2da b4b37737b08d5e29 3616bd6a105870ab 5b6f42b8bd0fe8c5 ba126c01975f6014 770cd4bff3f1f8b7 1e0c3053c60efe0c cdd0cd7c651c5aca b4c9d31a40d0b6a0 c39ece5589ba4a74 991aca8c73671fea
ZIP13Ye5O74J8F8C,4adbd4a2584bb726 9c9e3801b53be4e9 24df5cf589ff04fc 70c71c55aee7356c 861e1b1310006868 460e59dfb125fccb c7c4f82f35ee8605 0e69f03bb6d8606a 61924d35200b98b6 cff536483af89e95 a4d14c4aa551dff3 d2a5e25a9e79a493 13a624f8183c6c58 ccc3de77a838f85f 669a1a271109df5e 0c0f94b54f088624 4d7bd99b9f8fc954 c336e76b5eabd6bf cb2fbe51b072c0f1 63a9a5eb0a382b02 86c12d3006ad1c0f 84bb3a2f2177bb8f 8fc233977634207e 8ffe762383d31920 965c459a3d127d8c b9ed33848fe2647b 1521cf0da4984398 8568d755d7769911 ce151dda7d9c9eaa 8ce79ff7b774ae24 6f5451ad70a5616e 4b83cd48a4ffab78 566096ccd025545f 71245b9034fb5930 e5a75f0fbbe0b403 b2ee1bf2eeb7517e d2e0e0581a980e5c ee81c3260d291e90 29451173f7c2c5b1 cb8f8fc96f6f46ac 49cad2faebf29b11 8957a52ac49e6bf0 7d771ef5150dacbf a3cb7a386e4171ca abc43eb5a75e4c66 b1d0a4f864986edf 82f3afd8409a0629 df809f1294c0f1b4 a8ebc86ae330b769 7d5c90bf4b9f8c2a
H7XNV49IHQwgmbci,be062f035be34977 d1c38e184a11c92a 40a6c063bec2c01f d1a9789291872409 e424656f73812cdb 45535b28ad7942d6 eee935961bb049fd a4261c5202029c0b 85db7ea73bff01eb 8930f775d61e62c9 7f5b37cd56ca7893 453124b9b0153102 3fe1ab8cd9445c48 8b31071b729d601d ab5272b1abea3dd5 f669ce79688ed11b 071ccab0adbc8831 c6eadf1fa0a5ece8 989284e142894539 1abb585f2c64b57b 0a66aa74b46ed044 02158753e197b7a0 5c28eae225bbcefa 799119e4dd63c2fd 60e10a5657cfe5b4 c9bc1a08802994af e5c61c84bf85048c 9ed68e4d7e4116c5 af613f257c22b8fc 81429f4d85cbb70b 970caf91edd85387 ebfeb1490bc8890c d1f994732e9971c2 643259189fe27155 0a2205c17eb55944 19194609c7c9ec27 f7edd7caa3cd3c55 458c47abcc69c345 ee758786def7eafb aa6f54e4afd4f7e8 e03bb046a04f9c51 d898d62b7d55be3f b69d70cd69c42c66 ad20467101713da9 06555f3e9a4c9c04 c3fe9fa31300333f 772a0aa7d97d0368 958da7cfddf47f0e 94eb5b3df11e0057 53ee50afdb164dfc
8gUXhcp5gtbjWxqi,a48a15e77789a256 e20e1ef277c354e1 e8518c0ca807c8ec 5deb318d72b7c55d e3c07401ad80f21e a712b67c98e5fe66 a81209b307e86ca5 83735a596673927e e186e0898a41d71d e110a3e1c6a49436 9370268c2f897d8c cc326c20a61bbf1f a683d789dd35a7be cd4a6a73c57b6f98 e91684e570f2b708 989e6cdb92711443 7ae8a2c9379006f4 78f922119ec51820 7e823e470c5b5cb5 6a0ba7024dcbc3d1 d3d9dacc4f46fde3 9cf2bb16e29db50e f7a41a20d610f651 980bf695a9c63fc5 e03f672d4045a259 99b06a92f6190b13 9d9222b4012f221d 27712343fb8f4460 91e76933af47a670 dd3e1d365c727e39 7d9474f1b1ebb8b4 ccaffbda35f52b00 2e41b5ad8ed0e127 8cbec74c92334213 eb30854ed7bd1166 5dd3bdb530f5b12a cceed7b0c286f606 5b8d14c51d3fae21 1cb16d81bac765c5 2e660f65b655bdcf 31eb80357da551f3 a1f951cd0f16eecb 065d9333211adafa a1ac70a59162f1d4 a7c861d059c9af53 856809498df09d62 6396cb1a16407d33 4c962d5fd51da407 3b9c24ee136c4909 2bfc9658355ff906
4cw0NTYfETFZQlVc,47aa8ed7fec46434 4c4001dd3beb2e3e 52679a7ea3d0bee5 822660b74c306bfd c0b0f2dbb443f482 5ba1bbffc410423f e815040be0e1d73a a9fb2cb2742f4866 d49bda2f5944135e 85686d9884e908af 006fcc61eea28ff5 eadd523017ab6003 85a27adf7bd85109 081e9d2546e50948 1a7e91fd375c4b8f 831c11aa78e3dd35 b16031aaa443f9a2 1ef0bc0b40a79bda 94619aa80f61b9bc 9dc7453a79f6455a 719daee63ade2054 4b65941de627d15f 74710c8909058190 26bcee28efa41e3a ea2bfbc763d21870 8a3920dc2905f16e e74d55107feee77a f27c70b592b4dec5 15ed39f91bf9f48c 497e237de38793f1 ac316788ae138166 c7ef9d210dc179c0 c015b414777ab237 ffbf9150d91d9c29 ad80d2d6ca5ff484 b35e8a3396a825d7 f2674c046d202bfd c8302cbf0d2d5e34 e30123693b1deb45 58070468cb79dd9e c4f0efffa024f86c f290098e40d4f3e1 e5fb8992e8fd542f 6002a16af4ec09b5 97fabe5e1fe9f977 24fe4095be842679 3032ff3e8a364ee1 ea78b15a83e601bc 5211f27cdaec18ea e8095d81c7bba739
vq3SALViJVOaVpeR,d81892ddcf2cf6e9 8359a916087d7cb8 f59f6b3797bdc178 c35218e95fd8851f 2c4ff01bc659097b c6c666024396906d 3a3e97f89ee44abc 71c194d0d59ac132 8c661bd062d8ac40 04411963115bd7ed 825ccd264a4815ec 78677cef9479f664 4420d1789bd918bf c1fffe9c4c87f0a0 c9ef1a2a60753f40 57473cdb93115c38 baad1acf8ae9a9d2 dfdccdc6d85ec508 d908a0aee1e1e0b2 8355eb73262e8322 5a397145e9891cd7 6c8841143c7e3e8c af2276b0ae668acf 4cddff9b4191c580 1066589b4c723a99 60700ec5d2d2d450 9ac0097406f2e71b 606b21ff3b4726be 29385a3230d27c03 dacb3b896ef79239 45ee88f831736a35 84780a57017a0892 beb70085be64449c b468f38ee57ec272 2753d329624ff4d0 10231881607de820 7f6931cfa79f9fa3 e2ba6a9e69ddca0b 201084abe5ba0096 11423d15dd99c44f 250086a2c94c3b69 2675c529c0e56c1e 4cf29d44e2cfa881 29cdc1289be3184e 5207b90ba0512eef 284fd60e8cea9bcc aa98a318e40e5546 dbf487285228b1fc 32f78d91ba979dd7 c2c56e2e046c8d0e
pTJcwdgpLRe05BVE,069a7a88abb276d8 88b7b658bbc277a1 c100c56cb02f997d f800e94bd17c1bb6 1f6ecda08c2b98f8 9b5165f2f097b95b 2e568200b3d49823 61373a59064a62f9 2ca392ce7a96a1de 66a4b5f4f2600bc5 7d4a15646f209eec 8c38e6632ccaa3cf aaa0d32fff549b36 44cc828eec04a993 e37c6c8aec9278d0 9867e920d715b0bc 6ad63c2ac5ec02a7 aa533f302c3ebde0 6f017343a34dfc20 db5ee7e28db8cad5 480935c835b71d84 e9b8e02db593b3f9 b9e6a9c7a54cbc3a 8226ef0a174ce583 b461fea714c534aa d732cc68442a468e 6b229146ca3f5596 33a8e71db259d0a4 99c1b993088da584 5a90aec794fbbe14 c6abd123489b02a9 420d88245f21c493 f7b68abd545f8637 bf0988b12b61aa6d f55d0e26af8fe760 cc4278bddf01d4f8 240274cb6c68c39c 9afb4a1fe5439b28 2cdc29c21274e8f4 640c6a55c5e457ad 5a28018dc46c9b89 bc7481bdaa1b99ce 3241778bdc13269a aa8e06de0b47983b 73afebc9e9963bfa c7fafd24f8f09b31 274bd1c4f0a30534 563db14292da5e86 9ea9abe5d3235328 8be9b5759e471e2c
9WweY1Y3is0uIoNF,00e586f7cd3ac3df b368bf9b35dfaba8 0d10cc47699d0631 a2c8bd206208ff82 fa7d03a09da44f91 2d3267edb01bdb87 359105bf1eb824ac 0efe89efc3fbb277 d3de5d82cb4a18ca edd64a66ad3fd386 0649de8fb1d0e13d fcaec4f5f14108f8 c7d76aa344f4a9b8 872722b151dd3230 4a2e1a1daea1b184 9afe681d120f2117 00568275c6560165 82cb5c690f1f8193 53fe0560cf4e4c30 08e483ceda254bac e4e5c1fcea0e9322 7c667e069ec7d8a2 4d03465a46a2b53c 60b8b92d7ff990c2 dc656332a850597c a1c211122a22c02a 462fb4adfb3a0a3c cbeb5049f71e9951 da2e6461965d91aa 372b2410d2aea755 7d3c634801dbd4c8 312da0822e267fa0 ae81b2d35c623226 7006606d283cef92 cf3fdc90dfe9a62e 65296d8f6d703a7f 30f4f134230c50d5 5a3a275bc9d6d156 7a0fe4c8c68eb54e 67853e4b20738ddb 078b0ec0626486d0 84dbb4fdfcf1b95a b96cf8972bdd2486 c458cdb9bf81810c 50b50ed078af7623 820cab0140334cff 2aa280036569dd34 4f58dd75c3b58415 a2080f3dc678ab7e f82675f44e80c346
tzjd4pmYXBdHq5qC,e93b4853b1bab907 6b2b5526e34b8d56 38c65df3eccfe27b 0d93f1096b15c0d9 82bd435b5f8ae90e b30a7b5468916a8d 530c0ce73dca35af 53fc867b0e0cdd35 8f066cb39c69bab0 8429651d15ead1aa aac6cfc1133eab01 8190088547085571 bc1d08bf512f259e 08c35e78bf441c76 59399b3ace44f5a0 fe6329c80d17622e 34f5a0d527b231e1 d7a828bc3f4736f1 dc41fb6cb35ffc73 2075571ffec66ea1 a24834a2a6ba8153 b5e74bfdd3488c56 c58f565c3085bf90 71eab6cac8963a0c d38a8ff41cec9478 d720be198f9e8d55 aa09caa9198e01a7 fe1c33fa5777a3bc cc8c3442683ecfea aff8104c69fd7543 346c4d8d49756fa4 44fd166b2aaad10c 7f1d889782389a43 42d331c863346a49 bd70a2a9be183ac5 ae664674261f9bf2 14e044f44bd28ab9 71d4ef258f4c9a5a 758f3f3e9a48d656 4eef121059877e59 ecfb5cbd0a68b1ab eaf29ee23e57abb5 58723ca90be93bcb 2f991a13a8e27cb7 89f0f162bbf9eba6 48cb60763b5158aa 93ab3f305516be3b 4a5d37b3c09adb59 9962d6cf888db279 11a085beab9b341c
wnfWFeCUuTk2zybq,ecacbaae8453d65b a591a6b360f29d31 463c6de5bd4bbace 5de2f6ccd0fe9911 f7fe1c4c62286513 c774841a82e4585d 77a325f361c6048e 4180a4c0a53c0af9 26711035fd99c414 1a03aea17fad470f c272b687c38c6bb2 4a974378440de1f5 fc5f4f3487ed6c00 fccbba94be53b6a5 019122d5151b255b 443dab0bef392607 e774b3442486c243 155f9a82a7e68ba4 cd22292832437485 24c511e4bfe9822e 96dddbe546398872 bd4fa8c7225b3d3b ab84f22b6539f481 f20e85a220b22800 d2360cae2b737fa9 70f9e8b86cad6531 3ce60d428a1b4e93 75bb2d757d814761 0af864439a1a954c ad7034138649c6a0 f195056b6009d5b9 055b5bfd9acffb14 53d57690f4f484f2 752e8f9d3e408fe5 0f5a6f2df578eb22 77d2745343337fbd 5eae04f93efe6cd5 37eac4121e8ec595 31d0c652e78489e8 39ef1f75c24a4ab7 1689bb50088bd835 02745b08fae2bcce 32080b5e6b16d387 757604860c62f449 7d47e1a08b6b6a3f 19c070c1bdd7dcb1 7f3c64b829a9d6f7 cad5a46243af3583 b669d57e990bd5c6 211e80452582144c
39jEAyeFroT6uHkk,d5295d6a833c19ec 808ab39d3c36c77b dfc0b759abbaf544 65a3998d3dcba686 01d5e74e5d699dfd d5d16776b6e89a17 a7c57d642e6f1c30 b4afc7427cd5d9e3 bab7268e3e99cde4 db8df3d7137a0526 ea1fa00651a9ed86 f10d474eaefd2c7a 6c6beb0cc179eeb0 80a9f5fbc04204fe 2ddaef2006da8e8d f41ca7b7aea155af a3d8bd3c943622b3 35b6901c99fdff39 f9e24064d45ce1c6 61ce29ec55dbc73d b51ab0256f309c6d f85da5912deadc6d f71275873b98adbe d29dd9861bd22e48 34afd312886390b2 97d5cd10d12d3630 3fbedb21906f488c 4d4ea2610956dce6 bf3aa2dacde7e600 77966b3ec3cb28f9 8646e3297615ff62 aadbd280538f560f 890e223f87c46bc0 422bc5bf42f22a60 7764cdf4292d5b46 063b05eb5df24067 c0e08b8b9322ce1f ece3aefd1fa83ba1 e3bcf9bcefd5eaf9 d91e0c919606e29d 8f9160b78565ede4 0eceb0565e070c34 a797d7d18d86b083 55cc1f2d7a62d1b1 7ca91f811bb5eafb c515fd1f141a7de2 c8211d0c6a9580a6 14aa7c4e2f2b82b2 bc98a6cc8a2b6eee 8de080204c4c849f
6WipZ7KYGDYnVYRi,fe84c964909a1c85 dc850c1bbe26f739 95d8c61630753831 2014b40a2d834517 c0895ecd651ddcb5 6095691fce176231 801da92f76a854d5 c5a359417acd2691 df3a95ea49b96c7e 75b435030ed8fe21 7d89d807333dbe5f 2d838c579dc3f5d4 881ab16ddb054523 c77fd96aa301e8c2 fe7d1daae740253b 6f3133443852a40d ab1548db6dbcd0c8 38bd0e054b05f648 13a12c81208c0f6f 088ede9d81b92396 59558429877f6d86 5e61003aeae37e3b 15b8ccc7ba5b1f17 3f0ebbe617f39502 13f8f32a505a0d2a 1439ca6e7fb0c264 91f595b9931923a1 941546fe781d3691 173a911f592184d5 d1a2845ce8d5242a c4e9eae5dcbdcd34 db1d39576f190646 f7144fc1f8a7c68b 416d9a0890dd3860 5f4ffcef4543cebf e18a3ccaa4908ae9 389968d010d5578f bb168056e7c7a2a4 5052bba33460c717 9cbc75e8532e5018 20a4cddd84eb863d 64bb049339ec6adc eedcccebef6f02a6 2ef61f60e9f7f790 8693099c56305339 670ac88e2f6ae795 2eda70a5830d2b59 7c6df7af20e174db 423c63dd5bb03cce 3f4bf99bf54ac013
se6VLpQxweDo6aDA,3edca058e6e7c94c 95dcf079878a6747 77ee7b4ba31a0cf5 b6781ed88412310e f2273b0502bec44d 23b9b47974ba6b13 76be06b40701cb76 63307dcd41e78834 7c6ddcd637292364 aa311430355c5355 178581ea1cd38277 83c4708548bdcf94 66a2c5fe6777ae6b 7aadd7ff48e229c8 c7264746b256bc18 61fc3caf93d780b6 adceb44fa67b64e3 a191f4c7ad0f7025 1bca371a287876bf 848bf7d29d910db7 21cd23b2097ce13f 6d670bcfece11179 dfad7c5d14a283e7 141d2d3a71812e6f fabda12531973707 c05d89a47fbd646c 680f5e7028e13737 310f0a979bcd96a4 4e84f1f29fe540fa 487a5c78aada0e3c 943a97c8b4638e4d 660eb04de52b68c9 fa3168abce59c3b4 32859a0fd6ff3647 94ee1f0105e3688b 5f29490aa9768d02 6c2071786224907f 49133189f2acec19 49916415478f6166 31bac696360cfbab 54f9a8ee9dc9655f a9eda3f2a023cdaa c0d610c056044ce8 909469ab1b1150ad 6594ced829936685 0ea14a0d7d9fdc72 e0c4382f4316cb24 8dd6d3b20b5cd9ee 652f2504fff1fc7d a062c6205fe559c7
5OMA0yn9NqBnk0v4,43e4a71acd4f0988 a3cbd49026c86821 23be7796586739be 29f7a505976662d3 fcc55cdd9fecb7b0 b58f293909ec8379 26fa5d3fd9cf6a05 d18fe8f2e1f5c360 e13ae978412956ff c95c7df2576c5558 14e6e60c8aa488aa f0a6e14ed40bcdd9 4d11c23bd09c33aa 3bb62a8ae4bc5e47 979a4b498cac411b 4ec86550c9c8a4f4 16dca0b93624141a 11ce2def72ae40ef c0624864bb93c2ef 8f6aa2a7325db603 3c38d9da7e78bacd 379aedc2a44a4a6e de4a04d55f47fad7 c9633898c0041363 79674897b6399202 dc107fe450b72a5d 5aab99d6ac6b003c 45ee88f831736a35 5c0c5ee3972d8f7e c42a5efd5199030b 825ccd264a4815ec 6a97ccb119def38a e3d598ec22ed87b0 952b3efde613865c d47af97933f9c82b 158476ae8f480f4b 5dee9376f9f645e2 cfc09fb755e809c9 57473cdb93115c38 a7fff76ee2d558f7 83361328eee242a4 1dd691ad5009fc1d cc459e3ec10ad0c5 c552ec07a545f8c2 b6de12102b3d5859 59d6ee224686866e 56e623d29ce9ff81 6157d93bd3b0464e 6e01b60d5ad2f40c c9ef1a2a60753f40
aiNvLOx6SlRpHlhT,d4710f01dd3546f4 85e40aaae70fe79b f6d556a4c11cc288 826f66f4ef618dbf edfc85706dc90a91 c58ebdcb953b286f f630df5ba9a3ac6c 4a61925f35fee403 ec00cb0870f136db f8f13a325fcbdf34 89305f624a4646ad 0c54371d6ecbba07 0cc0524fa588be7b 999f2d78e53ff3b9 1616fd89331ab7fb 4e21bb7852410ca1 b58dbb2205c61c0a 3da029a83850d92c 779bc21a5d5be77d 275166c9e83678de 44508a97a7659daa 147a546d11c16d46 714091d15162480c eacada52eefded57 8f7396a098cda23e 0a7bc21074237e5a cefef33bee122d51 dd1b2f35999d5030 877066ee38305d56 cc320eab01e5679c d02684e0e860591f 6924bc6b28cd5ed1 2e419eaa5d92ec5d b51bd294c3363e5f aa82263ee5151c11 b46ec55a2c224dce aba6140100095df6 ce1304319dbe79fd f5067825a7faa418 065cb6ead4e2c01a 3e628b40ee15a923 3eb5d8fb9abe790d 65225158b53ebad2 baf2e231dfc0ccec 987ec992f780ff62 f29fb9d0ea0ed1d1 38b431a0187c9860 ef52a61cd2d511d2 f26b39e69654a98e 43fca1401b08a930
t3rTCJh8EEED9D2d,9962f8f6c3d9ebb6 1238f972e691d805 827c7f93acc896ba fff618f0e665f4a8 be3683ba44c7089f 0e6f5591e34ae530 eba3733c32127863 144e82226735f6c4 32e6e4137894c97f 99b882552f33bb7e 32c4d35982a0e658 9a757a9f539e88d9 7a4c2e37e81d32d5 0407f04760b04e4b 5b04196a063938f3 2a70b96934b23269 33144bf8d2754575 64a1133d2bb11034 43004aed57ee563b 054eed3cd95c4c10 d06065f813dca8d8 b17ca91807057c72 cef66bca1b6f360c 6f9bb33e97e41463 5095621e047d6b0d 28989cdcba53e14c c198c7d35298d6cf d1aaaca9067c0710 4befd38355db179e 403901c92f59a298 8a5e3165a2583327 1aeece1af2839352 5709707db2feb492 0f5a6f2df578eb22 fbee95399bf3214e e5576620487a069f 2744c32309e601e8 5f6b797639d94cec f102b6efe7d09c01 7a51a457009cd1f2 3be7ba647163f823 31341fd672bc6075 64640bd030e71833 5cdaa3f9c9a7baff 76d39c27c116f094 019122d5151b255b 93139e90ad7d9990 9587fcc7e22a162a e429e63c687b29e3 91f13682358be792
2PUhznwLVZZnGKyA,dde6386d3541a659 6ce7d6eb39838e2e 13dd552723d923bb d0ab4440e10bb585 f28b7d7954e4db9b ef1f655962d61e66 b2dab688e3d49335 e440e439cdad735b 67b909fc469c527a 83a9aaedd4d286e5 0e015d0d262b7330 016f2f2757b785e8 ead77d56282a9377 ca4f1a06660958cf 6823d534363371cf 285fd3208e768921 5bebe6bac1864bee 994882f95a0540c6 0ef59208cb5afc53 182fe2f99d9a454f 54cbe73571b9e65a dea270e3a7baa3cf 69d23c88c8fe6aea 4bfc7a8bc1806d61 e2e80b3daad253cf d101320877786fcf 5873ccf967f43ae5 25d9b335881d4e9c 4c57373f685e2b8f f87256daf48582d5 9dfebddf79391c0a 34f72c636d329354 b5eb2af7c9be71ed d0d7a100f730db07 b5d4e27fbee34be1 bc8a5eebb64ae35a 45949c60ee702ea5 77b84a91dba5d700 aa6d6c3cbf9de442 40b3939dee78a115 613acb56db779fec e94d6ca37ca0045e 1137416cf644c84c 83db187cb4a87b35 c940da3d6cb6110e 8995e24b0daf904d 7d8fc437cf7f447e bde54d5c2f7229ec 6b263179cb669800 8a35b56fedbefdb6
53DkEMbu8wBL8tN5,8a8d18a4d3890b8f 524a5e737f2a798b 75b6386cc6b4f398 21edbc5dcc252375 ebb7a8cc379c3d2a ee7bbd3846bcd5fc c051f1e10d55c204 bd21645101b3730e 66551be0b3150164 64fdbded1c8bcd8b cafcbb2ae4094b00 58c1d29a2ef6ddf1 60a854acc49d3b80 01460899467894d1 c66eb6113d7d1e9c 490ba8cb2c48f486 34a47616f827d46d 8f78784776a3a259 2513edc995256d47 5ea308b8e86cbcb1 f4aafa55c5707718 d703b7ea3412c5d8 7da5f255d5ae1e58 f2bbd4117d6ae6e1 6028117771f3a8d3 84af0a9d7decc1f6 b3af4bf20b795e26 55af5aceb8ff1f79 fed6c40a1c9929a2 e2fa3c2c13c04317 bdb6e62f64b2dc38 582ad1313d8dd748 e958853e02e84b07 c9311caa11e20d3c c1487aba7ebd3de4 985c79e15521267f a4aa67e0fcce6d72 2c141758c51923bd d46bd94713770ec5 8542afb3bf4835a4 83e03866b3688aa3 4161bac8966103e7 38a325637a2e9069 d10ab76650a443a0 10bcddd8d1a48992 0c3508b8a0db83c0 a630d9faba1a4830 288a8e74d0c1499a b86f6e74af495dd9 bc2139ef7bb73a54
Oq8mEHCqkCCRuzXR,204cd13c468f90ec 2df98f77e51f5a24 d2956f4a6a251dd7 591532ac28ecb2be 8127e062668b424d 8c286d8f5117b01c b7aacf2a64c7f508 43051777d39f990f 9f34e24367bfb266 369e75c9c2d47ef3 802a0684fb82e041 b15a4ad364064c7f 7f4b27b32e3c7469 36b117ae333e51c0 3a1864b2b40bdbb4 3e7920b1d3c2c202 d6bb7d9c2f947e28 2441c33f94e05b94 560d0883eb022a5c 42459e361c3ae635 c176988f33280a4e f5e87c947e922a2e da233d3a72491904 ff49e646026469cc 1d1f78623ba86d1a 7b384daa0b28ef99 70918a53938a7965 4d273f8c7a67ff63 636377b9a9be6ba3 3baf7bae7cad81d2 c8d87f8e85a66893 0d8fa242315af651 aff747758b553223 d52acecb08d9d7bc ba5e9b27cf0aecc2 324d9016f7929bb5 7f855b131fccd4a8 a9d1450394ae79d9 2a6a2d885e0917d7 ca6346e8b12f63e0 ff1a1105a8e755df 687d79ace5029692 f06cf1958c01d897 9a4de4ac4b0993c1 aba3909ef2426db4 e9935ebb99550f67 1048eee5a36fe6db 7521a60731ca7d0d efdfe08503bada1f b96814bb6bfb5bfc
HQDrHII7FZgjEjrx,929e7b76666dfedf 8b616b28522e6d05 613bd5ba6f8181a6 25f614f628dface1 97a6860494d56b59 96f3c5ba414b8708 d9f6441540f4b01a acffcac43cd8c7b7 72de255c4ff5066d 6fd594c76e29f6e0 c3b7a746bb359399 b484b1995dd6b7fc 56c3da20111cdabc abcb0bd6cd779c86 c073817d0d663222 ca1b2eb4bdf420e3 2adec3d53e54818a db74fe49434dd5f1 2bfdc8a07e781460 dbd43d4ce54b27be 2ccb75283ab46c5b 308bb046b0d0454e 76477e47922fec51 2e8d9ccae307c7b1 af47b6cae159698e fc44f500bbd4102f 40bf948bb1c05a0b 3aa7ed91beb17e6d ed3f968dba34d83d 01c87bde2404c470 730f2e4e95f95b97 970f7d701f2ac429 db126a18d8406248 192e169ab9852bf6 7913b1820fe22e9b a572386677303b20 4350ebb8dd71ae2b f9c0d9629731e244 a2be0b2e051047ea 4b5d81d76efef722 ab5f7075095205a6 0b427c20deedec52 a85e0d3fd3622953 3265869cfb49f5fd 8a560d600841a772 2a9746fc59cc9323 88f4f845d3aa69e2 ecea3c4bf1853899 cf88e656d99b3461 e2395f4c4adc7db4
rJ7gElB6t9dDmImz,74f7f863695964ea 075e03d396523526 234d7fc593fbe4cc e587b95180fb35b4 28579464ba9c5b3e 3eec09f0f4aabdf1 33bfd27d285ef3eb 9daf2329bd0690b4 bb76aa26ceab3461 3b51233341f4e6bc 5ff12d62d3eb01a9 814181d8128c11b6 f11b81a397ecd28c b3296dcb28c54f83 e7845e5efdfba4c2 d1ecd1360c109d4e c1970f39c46f3b73 4413f6a95f226a1b e0a02579784fd11e ee34feca7a49fa7e 6fff49bad2763930 d8e57a5ca02b4240 273a3a46c6bac43c 9759fefb64786296 2fd3598febc8374c 0d22ddacf1ebfd61 bdd259e9cf62aeb3 940e98a496349206 b95cbc2630e24402 2a570e91161efd5d f308f5032164e662 ebc4f98e2b9a8ea0 6d76b8bb2e107cfa 8ddbb448bcfa0418 5eef1c381bb1c5f1 0219d12e0c9cf062 146715a166249714 38f3190a3ed55047 14b1d8d562419c83 52800b2c6602bbf7 9cd90eac93e24113 0221c520fe503d60 0acc6b1514205634 a2ba5145012fc169 bdca4f58439dd57f b66568b8b1e9c36e fa0db50f0e4b5a78 734b1199484bb93b e4b78fd4ef659ba4 e6a06cb5aa713bd7
muEgD79kQhsYvqNr,646cf09fd1b9f650 93b2c97ec89480e0 aa604b157814a5eb 72a69034331e550d 83361328eee242a4 5e3c7abf40f3dc8e d467cb60715146f5 0fc5c5d267f74ab7 e8aaeac721d8640c 3e229e1ced8a01e4 50cd33eeb247b227 d47af97933f9c82b 97b58cff4071ab0b 9f1fe81ee8766c67 5c0c5ee3972d8f7e de4a04d55f47fad7 b7a19c8a5574ea91 697941ab1198d4f4 e3bbe7fc2a154407 d94d001dd98cbf84 3df3f1f9ca591502 d2131b6aa7706b4b 7c273102244d5e62 7dc4bf113c8c71fa e500c927c3f3c90d ff08601642afcbce f60d9ab2e7a9c784 9ff5ac97d01b3ecf f7b214b933944e8f 7ece3cb9c61ac379 e4e31231bc8a4d4e f7eb19597c445039 7339872abf6c4322 f0c2ed2bdd1a3c91 e25d5ba38e3e2a25 a2da452c531c8d60 961a66f82d4afc01 9f494782cb2cf0e0 64f6b0cee8c16380 eb309590b46364d2 41ca576ff310f156 b76bf42f2a04dd81 f4b109f9d38b9b88 89f5e8ea54ee26e5 e19fb842ad0fb7b0 163d34e3b272fcce 44870ca0c230e10b 88e7631936c8630f a52a1ec7b95b6b3d 82eb485a600547b0
ALQHqkWhKB5iM1xW,00025f63e0d99bba 73ec81610b1e1515 daa39328d2b7b4e4 5e4c707e56b88343 b8d1dad22931efb5 51fcf487dd106a3b cd145b61ee23a91b 656b0e84a4183c49 e30192db04192aec 26f6495985f5d25c db38347efe2f2d60 e151f56f68a6b15a 49d21bf24e837eaf 3ccfa8afbfe99350 d63d5a131e6a4952 11c2623aa492a591 c06f8807555f1dc4 7a15c81eb5f0623d ee35dc80c01897bb 38297b67af263e6e 0cdb740845dfb920 44968f3ac7ce8a85 7c02129e0cf51ac4 31a2a5fd8171b185 cffc3a69af333ff7 d3273c6b33ed2621 2d1da9e1a481836f 967ce7f6906c418d b86ffb987a52822e 32fe3b6ea92f11f0 97ae490f266730f8 3ff57f2fb9d4c4b6 d7583eb26857fdd6 7b9aabd8d32457a1 f8c601c1f7b5212a cb0521946d88d1fd 508323d241c69621 ab4961f0f7b97c23 5b270d3cd0de3ee3 a00baa028cefc569 d15bc63f71a214fa a3466940ae4d9f51 fd099573fe2d2adc 2123359859204d27 89aa731c291e8eb7 d989966d43e57695 1bb6931d6db1c470 4da7b0054248e320 938cc903f035a6ee dbf68d461df2cf7a
